Affx-92047866A	Affx-92047866A.1	Affx-92047866B	Affx-92047866B.1
1004.3	1578.1	1348.15	9449.69
1239.1	1613.83	1971.36	5426.57
1197.18	1726.65	1561.04	10605.91
1363.44	1840.97	1812.07	8921.8
1416.36	1868.01	1693.78	8954.26
1342.2	1879.96	1641.32	4228.14
1274.86	1596.52	1692.23	6327.7
1267.87	1745.14	1568.31	3873.43
1438.87	1789.89	1904.46	6400.88
1472.86	1996.18	1947.48	7250.2
917.73	1509.03	979.31	4364.7
1171.25	1612.26	1258.07	4589.09
1077.02	1540.79	1000.98	4657.46
1131.22	1752.73	1525.4	7329.96
1230.99	1686.88	1725.46	9543.68
1320.03	1568.32	1689.01	5874.32
1085.42	1580.04	1822.36	6153.54
1356.92	1803.8	1661.97	8159.95
1261.58	1747.87	1750.34	6964.78
1181.55	1709.02	1658.31	6149.04
1247.6	1805.0	1860.31	7335.38
1514.37	1729.03	2022.42	8213.7
753.77	1557.16	980.65	7764.83
1046.74	1553.96	1550.1	5386.68
923.63	1599.31	1483.81	6328.2
1189.8	1873.35	1651.69	6846.19
1035.81	1840.88	1369.46	5801.19
1229.52	1603.42	1783.93	8609.49
1234.22	1804.68	1766.16	5193.06
1376.27	1505.75	1602.09	6326.18
1274.21	1735.88	1702.06	5162.59
1477.89	1781.71	1529.32	6967.23
1225.91	1657.11	1584.9	7478.86
1294.98	1870.51	1851.73	10767.74
2764.57	2583.55	4313.06	9399.95
1985.1	1987.52	2191.03	7809.21
2081.5	2551.1	2886.36	11162.7
1977.09	2197.86	2595.42	9448.86
1860.63	2130.86	2465.6	6753.75
1361.1	1886.14	2126.36	9870.08
1680.01	2109.83	2660.28	8129.7
1694.16	2023.28	2502.45	7620.5
2187.92	2244.59	2621.58	7034.86
1865.2	2357.79	2321.66	7081.97
1618.37	1864.69	2484.39	7158.12
2413.38	2439.14	4062.63	11081.56
1796.38	1949.8	2669.25	7297.53
1576.7	1955.27	2321.63	6797.79
1794.77	1959.27	2443.66	4665.22
1618.52	1719.76	2172.02	6631.87
1735.38	2231.35	2725.73	6367.09
1639.2	1832.76	2290.27	7975.65
1618.18	2077.53	2232.63	5113.29
1590.75	1776.21	1805.81	7160.4
1625.68	1749.85	2178.37	6864.31
1890.09	2166.55	2377.62	5262.67
1652.99	1809.45	2551.12	10337.01
1939.02	2259.38	2544.23	9088.05
1547.99	1742.41	2206.98	7837.18
1517.55	1800.21	2401.16	5883.88
1642.96	1684.37	1901.76	5351.28
1891.64	1930.93	2147.22	8636.2
1894.08	1892.29	2285.06	6846.42
1639.07	1901.41	2359.54	9151.46
1755.72	1841.64	2301.16	8599.4
1826.39	1692.41	2637.53	6456.21
1655.62	2006.17	2400.69	8523.64
2219.3	2092.07	2943.54	7273.96
1940.6	2149.98	2522.2	8454.35
1869.73	1992.04	1983.51	5638.79
1632.42	1962.76	2586.86	5024.13
1666.62	1853.06	2074.9	6877.56
1808.34	2043.02	2320.93	5423.84
1738.5	1773.26	2317.43	6906.03
1550.09	1864.81	2207.27	6877.06
1634.78	1875.83	1939.39	8669.35
1664.37	1590.07	1866.78	6685.58
1863.41	1876.74	2195.45	5336.62
1515.46	1884.14	1295.41	10216.0
2329.14	1975.58	2577.26	5685.81
2136.49	2471.31	2677.15	8063.92
1665.34	1714.6	2161.11	6921.97
1695.86	1832.84	1823.38	7726.04
1766.02	2137.4	2013.86	6701.47
1640.46	1824.05	2037.06	5648.77
1584.85	1808.17	2064.35	5760.92
1907.85	1729.55	2212.26	6622.21
1580.42	1602.91	1878.34	6642.63
1700.29	1985.0	2252.11	7631.42
1629.01	1831.67	2080.68	7080.4
1797.22	1940.05	2518.59	10209.68
2196.9	2271.41	2726.55	10150.04
1644.0	1968.97	2408.07	6549.4
1810.99	1850.51	2427.23	8480.52
1781.66	1763.38	2208.55	4670.1
1740.94	1755.69	2445.76	8079.38
1780.76	1862.23	2363.4	6570.67
1511.58	1743.19	2277.66	6896.95
1740.96	1738.48	1990.98	6420.54
1664.52	1771.24	1952.25	6888.66
1704.95	2144.53	1758.0	6303.9
1658.04	1812.3	2301.01	6859.69
1804.73	2072.74	2307.12	6414.37
2033.86	2027.15	3242.53	10981.41
1910.77	2090.48	2541.77	4735.28
1803.58	1975.72	2148.9	5256.49
1725.22	1923.74	2199.11	7051.6
1944.48	1981.28	2098.54	6243.58
1820.05	2040.67	2467.9	7330.21
1612.93	2034.22	2426.4	6942.62
1546.82	1926.72	1165.25	6447.38
1699.04	1932.98	2450.03	7600.65
1832.15	1869.21	2544.65	6268.76
2013.41	1786.61	2628.86	8784.25
2426.02	1960.38	2735.08	9891.35
2048.05	2056.15	2571.99	8165.16
1582.9	2186.37	2189.98	7273.92
2179.03	1992.11	2267.4	5062.55
1697.46	1852.96	1870.46	5591.37
1727.67	1820.01	2168.18	6835.78
1542.31	1703.4	2268.92	9437.82
1642.71	1793.73	1955.83	6520.65
1650.3	1840.77	2772.84	7382.26
1901.44	1983.04	1950.94	5000.68
1692.17	1689.08	2035.07	5953.13
4012.16	11450.63	1321.26	1212.04
1858.21	2314.69	2897.16	9827.53
1949.31	2275.87	2147.23	14201.87
1498.25	2284.99	2038.93	8805.96
1488.27	1705.2	2038.67	8540.37
1423.31	1798.99	2147.37	12222.5
1406.97	1883.71	2018.61	11534.92
1352.47	1854.24	1687.88	10964.33
1292.62	2056.32	1693.74	9747.14
1261.31	1925.51	1551.4	8568.99
1535.4	1591.15	1936.28	6092.1
1503.93	2107.83	2165.25	14068.85
1629.69	2338.95	2224.95	12122.61
1367.59	2234.4	1782.4	12645.88
1286.56	1856.61	1438.9	9268.5
1479.95	1851.25	1872.99	9148.44
1224.08	2119.73	1667.65	8119.71
1329.45	1829.21	1569.95	9207.63
1252.54	1854.92	1833.97	13307.77
1344.98	1679.27	1649.14	11405.66
1066.1	1924.76	1633.43	8121.76
1459.31	1784.08	1668.77	4715.02
1454.08	1949.22	2069.88	11449.14
1607.1	1838.06	1807.18	11854.75
1661.05	2153.08	2568.83	9474.45
1449.45	1890.52	1915.82	11552.82
1356.94	2073.38	1733.34	10169.04
1294.73	1969.97	1553.3	9159.07
1308.65	1697.24	1674.38	7213.31
1320.66	1984.68	1353.11	10538.61
1229.54	1722.76	1820.48	11269.36
1322.43	1811.29	1697.08	10219.6
1555.23	2311.18	1353.64	8172.26
1334.31	2002.41	1668.16	11004.81
1327.28	2021.55	1985.6	9980.56
1430.77	1889.56	1576.9	6443.75
1395.04	1895.45	1993.24	12580.11
1425.62	2072.99	1848.47	6362.21
1568.84	2029.5	1805.9	5743.11
1434.51	1918.14	1655.53	10320.28
1311.68	1916.05	1851.1	13670.45
1523.66	1810.89	1865.82	12546.04
1319.79	2275.04	1604.14	9454.94
1216.86	1854.37	1490.32	12588.37
1339.61	1722.41	1544.86	10134.88
1319.61	1769.0	1916.61	9081.35
1345.25	2238.01	1495.54	10458.0
1460.12	1996.49	1880.22	12670.48
1412.98	1842.95	1699.13	8747.19
1306.49	1834.46	1936.89	12579.95
1353.64	2202.58	1737.22	10140.63
1474.48	1788.58	1604.49	9603.66
1496.15	2315.42	2096.94	7553.71
1380.42	2091.56	1678.44	10167.42
1406.51	1803.02	1806.13	10451.72
1421.86	1904.45	1800.54	11647.25
1569.3	1959.52	2291.88	11442.8
1493.28	2338.43	1781.51	9813.61
1557.01	1747.57	2053.38	8374.51
1534.95	1882.24	1517.97	8659.52
1402.23	2237.6	1620.98	8663.93
1277.93	1879.24	1691.01	12085.65
1328.14	1703.46	1577.6	9272.58
1276.39	2108.0	1414.93	10156.14
1314.74	1613.45	1500.24	9725.8
1238.43	1807.46	1588.75	10981.02
1319.53	1982.46	1757.1	7430.81
1215.58	1787.75	1766.1	11796.24
1220.68	1611.85	1356.74	3903.14
1541.71	2277.91	1999.68	9705.37
1162.96	1798.78	1968.44	7079.37
1444.59	2065.4	1988.61	11022.51
1169.63	2930.81	1390.68	1492.42
1252.31	1838.85	1568.09	8479.12
1165.09	1964.54	1368.05	8672.2
1314.56	1820.82	1522.71	10322.63
1448.25	1859.02	1546.14	8032.71
1337.18	1885.25	1401.52	7238.81
1222.24	1633.53	1410.59	9471.46
1431.54	2012.81	1619.89	10314.4
1254.31	1846.36	1515.92	9440.76
1268.95	1981.34	1629.58	10304.31
1492.29	1745.76	1827.87	13182.64
1736.85	2654.1	1880.28	13883.22
1205.64	1558.08	1492.15	6222.51
1521.49	1866.38	1450.25	6465.78
1257.6	1676.1	1600.57	8529.42
1123.21	1688.52	1437.12	8034.43
1304.22	1875.16	1567.74	11081.6
1336.56	1642.2	1750.41	8132.08
1154.18	1911.39	1468.26	8110.55
1296.4	1828.95	1556.13	6772.19
1114.19	1821.95	1546.4	8106.74
1152.82	1761.6	1442.53	5869.78
1734.39	2263.8	2017.43	12793.52
1379.62	1961.73	1445.23	8885.29
1321.48	1781.1	1650.45	8303.07
1307.98	2363.6	1692.74	5034.65
1328.59	1712.62	1481.47	6607.06
1079.48	1865.14	1135.3	11375.32
1447.42	1627.46	1532.46	7869.2
1413.75	2110.83	1574.27	7069.51
1348.85	1644.78	1248.78	8926.47
1565.54	1793.35	1584.37	5070.52
1447.83	1968.94	1672.88	9432.21
1111.21	2030.69	1713.15	7560.49
1204.97	2317.96	2016.43	7338.8
1439.64	1918.75	1484.36	8577.32
1232.02	1793.49	1759.22	8867.59
1248.33	1808.81	1748.32	6469.82
1293.52	2999.76	1464.12	1592.79
1198.87	1632.3	1466.6	8947.81
1267.18	1753.01	942.12	7300.64
861.99	1655.06	1216.3	6534.28
1306.2	1852.33	1681.4	7432.85
1459.77	3311.33	1479.45	1638.52
1474.53	1690.08	1653.99	7887.14
1483.51	1959.23	1684.22	8190.45
1396.83	1887.66	1427.36	9689.92
1466.42	1759.46	1547.61	6981.21
1322.66	2004.44	1485.02	5812.31
1367.32	1748.01	1401.37	8949.65
1222.53	1806.78	1639.84	9161.53
1226.89	1761.61	1269.02	8830.29
1352.92	3637.81	1907.32	1719.75
1385.82	1798.96	1728.87	8712.38
1559.95	2212.59	2092.52	6506.58
1387.05	1718.46	1680.66	7208.18
1731.47	1912.66	2050.66	12627.55
1371.52	1824.11	1595.4	7417.5
1439.84	1844.93	1856.49	6949.76
1474.13	2291.91	1410.37	8131.93
1394.42	1587.42	1580.5	7608.33
1242.89	2039.44	1582.35	7243.16
1338.13	1833.06	1943.31	6650.63
1320.29	1737.02	1531.16	5677.11
1293.34	1923.24	1302.88	7729.98
1337.59	1901.77	1543.73	9191.25
1693.04	2100.69	1872.89	7446.33
1602.1	1899.53	2058.63	10653.89
1462.0	1774.04	1718.39	6689.77
1328.47	1882.5	1504.5	8452.99
1275.36	1909.28	1774.71	8966.91
1521.11	1925.84	1896.36	6910.42
1443.8	1852.08	1605.78	6404.35
1449.01	1829.73	1853.77	7489.22
1407.57	1606.5	1718.34	8646.3
1853.25	2201.3	2482.82	13096.05
1449.44	2044.98	1984.51	6770.33
1798.31	2396.81	2950.44	11571.45
1481.35	1938.75	2048.1	12658.18
1784.03	1931.2	1828.37	6868.19
1427.05	1834.95	1525.26	7916.16
1556.05	2100.98	1722.67	7686.08
1380.05	1894.0	1589.04	7440.35
1528.93	1910.33	1786.38	7954.01
1310.61	1749.78	1750.18	10253.42
1400.92	1882.23	1578.53	7176.02
1291.33	1925.26	1758.65	6436.14
1463.73	1859.3	1354.4	6161.98
1506.41	2244.41	1661.64	6730.51
1438.19	1963.02	1898.19	8629.9
1214.97	1954.02	1447.9	8682.76
1655.97	2042.69	2248.18	10822.13
1268.13	1651.26	1656.59	6952.22
1490.12	1909.92	1660.92	7565.01
1432.06	1903.99	1715.33	6848.03
1428.91	1777.52	1610.73	6478.53
1484.23	1791.87	1706.51	7483.97
1416.53	1909.76	1962.66	6915.6
1311.51	1861.01	1541.45	7773.67
1313.39	1704.35	1609.18	5617.77
1324.01	2223.84	1863.85	7707.02
1437.43	2023.29	1734.1	8360.37
1286.65	1932.87	2021.85	9197.95
1625.82	1989.12	2008.61	7277.22
1294.86	1753.1	1350.23	7095.62
1516.76	1779.51	1686.85	7129.21
1282.61	1693.97	1447.29	8305.89
1276.2	1745.92	1404.64	7717.11
1392.63	1679.83	1813.6	7270.17
1331.8	1675.53	1366.21	6005.74
1340.4	2115.04	1529.72	7387.57
1448.93	1805.73	1563.42	4628.82
1437.46	1796.21	1432.72	6087.77
1309.7	1624.88	1262.7	7462.23
1659.54	1828.77	1989.78	7207.25
1199.85	1936.88	891.67	7487.1
1572.78	2121.68	1861.84	10071.61
1385.95	1745.24	1613.37	8237.05
1485.88	1980.92	1797.37	8892.5
1538.76	1890.33	1578.04	9134.5
1441.92	1855.29	1758.86	12747.65
1380.23	1970.43	1822.87	7758.33
1274.81	1755.33	1509.53	6089.3
1487.83	1822.04	2189.89	9045.06
1787.28	2052.55	2847.18	8256.63
1549.98	1899.07	2217.89	12127.79
1489.83	1938.01	1775.69	10288.06
1655.45	1979.43	2131.23	11337.5
1295.21	1732.73	1803.54	8831.93
1381.43	1740.03	1759.72	8126.5
1419.7	1719.3	1824.72	8943.26
1255.33	1877.83	2028.07	7167.24
1522.71	1954.48	1716.18	8922.5
1609.83	2199.28	2242.41	6838.34
2037.97	1870.97	2719.81	7087.83
1627.48	2025.25	2682.31	7259.94
1524.91	1919.82	2200.38	9789.85
1569.11	1960.61	7651.51	10540.43
1412.45	2172.88	2077.91	7813.69
1429.51	1817.08	1853.55	8213.66
1384.43	1780.84	1711.8	13194.77
1487.94	1994.37	1903.45	7403.91
1281.83	1907.56	1769.67	7850.89
1442.31	2082.57	1984.47	8054.71
1320.81	1714.95	1720.29	10611.08
1435.58	2052.48	2173.82	6905.24
1496.57	1862.11	1933.55	7801.13
1787.48	2032.75	2421.12	11192.61
1305.66	3130.55	1785.2	1273.71
1611.7	2318.73	2523.89	12288.25
1558.95	2285.04	2391.59	8251.97
1480.63	1951.08	1680.45	8343.31
1604.38	2201.13	2301.72	11537.38
1399.1	1910.68	1765.53	8180.26
1375.46	1852.74	1676.79	8510.2
1523.23	1628.38	1746.04	4248.14
1455.68	2324.02	1806.92	9831.26
1363.27	1767.47	1071.18	12936.71
1390.23	1801.57	1539.81	9249.31
1354.33	2101.87	2284.01	12201.56
1503.15	2132.09	2133.88	9518.83
1469.25	1824.02	1587.14	7537.72
1724.23	2100.97	2671.98	11255.25
1434.87	2157.84	2273.74	8015.08
1471.15	1858.63	2159.12	10719.54
1202.38	1906.76	1312.82	9750.9
1917.6	2198.04	3981.12	10736.69
1972.94	2225.74	2932.31	8279.56
1002.36	2170.5	1589.08	10526.86
1404.78	2053.17	2133.07	8495.39
1466.12	2052.63	1987.31	8942.14
1416.93	1865.2	1804.71	14609.85
1301.93	1916.37	1881.17	7268.5
1386.38	1897.64	1645.76	9140.83
1207.93	1754.63	1770.26	6640.1
1361.11	1640.45	2197.54	10128.41
1637.16	1675.35	1992.2	7057.77
1582.7	1885.65	2531.89	9604.3
1553.63	1940.33	2288.1	8501.9
1618.7	1815.9	2079.5	10723.12
1377.29	1587.83	1572.08	6684.89
1319.51	1790.19	1643.45	13446.28
1396.39	1847.32	1905.99	7719.69
1274.82	1876.21	1823.46	6820.93
1399.29	1739.83	1613.59	8132.34
1402.39	1857.04	1463.95	7308.89
1320.6	1917.92	2149.6	9630.16
1441.41	1828.3	1602.8	6876.29
1543.22	1829.57	1692.4	9205.46
1418.93	1738.8	1793.54	7493.46
1690.35	1902.09	2196.39	7252.09
1292.15	1866.56	1727.01	6226.92
942.37	1721.17	855.92	6058.08
1405.92	1747.12	1603.75	8637.17
1300.68	1882.46	1980.96	9512.2
1418.24	1666.51	1785.87	6469.08
1357.22	2040.42	1725.88	5698.59
1265.27	1906.92	1819.66	7188.55
1319.06	1910.68	1705.36	6874.19
1521.62	1892.29	1961.23	8278.63
1439.87	1810.12	2155.83	7509.16
1645.97	1918.33	2322.29	13262.23
1496.06	2045.26	1769.67	7716.31
1543.34	1679.16	1641.22	8021.19
1635.45	2086.87	2241.76	10266.13
1509.45	1607.94	1888.64	7697.13
1668.19	1806.58	2228.02	8181.96
1217.07	1887.23	1934.92	8715.47
1369.81	1818.11	1655.81	4961.12
1493.42	1771.9	2024.61	8252.91
1359.32	1772.82	1753.14	5973.41
1309.54	1960.36	2309.55	8655.23
1293.75	1838.28	1841.27	9240.44
1487.53	1760.79	2049.54	9710.83
1560.44	2119.78	2260.14	10102.35
1620.05	1750.67	2175.65	8410.28
1391.15	1906.17	1855.65	8724.21
1483.82	1746.1	1919.11	9552.9
1336.88	1695.43	1877.17	9056.29
1340.77	2046.79	1791.35	7534.45
1576.37	2008.58	1950.05	7506.23
1405.92	1656.12	1897.72	8028.02
1943.06	1764.72	2515.95	6135.51
1677.36	2077.82	2008.73	11784.23
1388.01	1640.6	2149.63	8399.25
1576.19	2127.81	2137.23	9352.32
1699.84	1841.27	1952.49	6826.43
1603.18	2042.13	2069.48	7227.59
1568.68	1883.85	1758.42	6584.33
1543.11	1810.99	2166.99	9357.13
1341.14	1809.11	1979.66	11796.58
1569.88	1902.83	1960.19	5924.93
1505.55	1773.13	1881.37	7707.71
1281.1	1889.65	2001.97	5931.25
1506.71	1791.83	2161.56	7732.1
1106.44	1973.17	1482.63	7292.89
1494.55	1801.25	1858.72	9465.1
1582.64	2169.59	1942.05	6892.84
1531.1	1963.21	2063.49	8965.61
1689.18	2089.31	2794.89	12656.86
1469.58	1899.42	2087.84	10261.45
1651.94	1939.99	2410.11	9869.99
1401.62	1773.18	1858.4	8364.67
1531.72	1609.62	1799.72	10053.6
1324.57	1797.8	1697.48	8374.36
1417.67	1845.48	1752.24	7633.84
1738.0	1969.35	2164.29	7378.3
1763.88	2054.97	2419.6	6883.03
1463.84	1644.46	1775.95	9918.6
1403.92	1789.54	2192.66	10459.41
1462.0	2095.12	2236.43	9534.06
1592.62	2096.76	2152.4	8964.76
1516.55	2124.83	1847.64	8922.73
1335.95	1642.59	2019.07	13771.14
1412.97	1726.15	1824.94	9349.78
1444.78	1898.62	1488.74	11998.08
1627.54	1824.31	1963.02	7877.38
1045.69	1964.07	1588.26	8389.33
1282.01	1788.15	2175.2	5867.63
1488.22	1922.36	2029.43	8284.92
1433.41	1769.71	2019.91	8176.77
1384.84	1885.78	1621.58	6929.49
1469.55	2010.78	2442.92	9472.8
1361.84	2876.37	1608.37	1264.21
1514.95	2121.37	2313.07	10008.73
1577.73	2069.25	1775.3	7480.38
1539.45	1871.82	1970.2	8164.14
1669.12	1999.46	2197.93	7437.1
1554.9	1838.75	2133.63	6548.58
1526.85	1821.34	1784.19	10124.16
1832.98	1945.35	2493.26	11461.1
1470.76	1756.54	1984.54	7142.75
1557.5	1579.92	1724.73	9809.29
1511.45	1751.69	2030.86	9716.23
1589.55	1724.27	2053.04	10657.5
1407.57	1650.1	1958.52	9166.54
1463.43	1884.73	2199.85	6510.52
1368.49	1972.01	1959.44	9366.81
1498.57	1711.34	1719.87	6466.77
1350.23	1713.79	2108.87	8181.59
1498.21	1670.95	1776.15	8786.21
1601.86	1776.43	2350.47	8665.09
1828.27	1897.94	2721.29	9690.3
1597.58	1852.02	1934.22	10653.06
1411.88	1807.92	1726.65	6683.37
1647.96	1718.46	1982.72	8275.62
1376.61	1964.16	1109.72	16588.67
1454.51	1787.28	2066.73	7788.9
1652.89	1874.01	1664.56	6866.51
1792.75	2073.25	2053.49	5827.32
1612.45	1839.82	2062.04	6857.12
1687.73	1777.86	1988.33	8955.49
1636.0	1703.59	1723.8	6728.78
1858.23	1671.49	2085.81	7328.26
1644.35	1759.17	2246.31	7669.96
1767.65	1771.3	1958.27	5776.6
1396.79	1638.93	1638.67	7145.96
1659.61	1915.38	1984.46	7837.74
1503.49	1832.9	1961.13	5158.51
1305.36	1579.36	1850.66	7021.13
1388.83	1759.08	1703.68	5088.65
1538.51	1756.81	2191.57	7137.03
1333.56	1847.26	2137.58	6301.37
1648.38	1869.59	1795.02	6022.36
1499.54	1787.9	1793.75	6421.98
1568.35	1769.77	1901.58	6322.03
1322.34	1516.73	1649.1	8977.79
1337.65	1547.59	1643.01	7961.03
1272.02	2327.36	1496.42	1201.12
1414.99	1750.17	1694.8	6146.09
1411.39	1627.35	1677.01	5847.2
1285.86	1710.6	1558.16	6900.51
1301.99	1741.27	1671.91	7026.84
1603.58	1750.05	1573.4	5557.08
1490.81	1670.61	1807.19	7397.25
1424.17	1816.07	1722.17	7562.81
1445.81	1915.08	1896.18	7594.46
1380.81	1928.59	1748.22	4779.09
1357.87	1696.06	1754.11	6262.88
1297.89	1587.32	1469.98	6866.8
1220.86	1692.9	1486.54	5637.83
1246.89	1828.75	1791.72	6050.87
1234.63	1376.91	1483.96	5709.95
1133.99	1648.91	1710.4	6694.7
1457.68	1702.5	1711.54	6101.51
1447.88	1669.22	1397.85	6572.95
1332.16	1833.37	1896.15	5924.77
1415.63	1874.41	2111.05	5608.3
1342.35	1726.29	1820.97	6114.24
1324.84	1780.56	2195.54	6628.58
1339.38	1496.44	1730.12	7092.26
1324.77	1879.54	1772.33	5265.94
1608.54	1982.44	1868.29	5529.55
1407.15	1674.31	1488.85	7317.41
1257.18	1698.22	1671.3	7268.26
1375.82	1802.83	1859.99	7896.69
1604.6	1789.31	2226.75	6355.33
1312.5	1592.85	1261.87	5043.9
1555.43	1626.18	1707.96	7509.58
1255.94	1922.86	981.15	8524.82
1528.55	1665.28	2036.4	5016.3
1319.96	1568.85	1676.97	5930.16
1191.07	1576.97	1684.37	7541.87
1236.79	1689.96	1491.32	5226.39
999.53	1724.45	1713.93	4714.46
1286.29	1538.63	1476.46	8343.02
1296.64	1564.02	1510.33	6694.02
1348.78	1744.87	1741.8	6454.88
1262.14	1660.0	1706.63	6606.85
1282.55	1503.22	1371.83	6333.53
1314.4	1730.3	1346.13	5251.22
1249.84	1731.59	1761.58	5684.7
1285.78	1602.78	1777.84	6980.14
1339.17	1657.32	1344.89	5541.53
1289.69	1735.99	1479.61	5409.41
1530.24	1718.93	1887.27	5465.38
1192.67	1522.83	1373.82	6689.38
1223.88	1681.74	1732.64	5439.03
1430.31	1881.99	1259.4	5080.51
1372.96	1653.96	1429.17	4720.16
1291.97	1693.36	1638.89	5052.25
1389.54	2036.06	1749.49	7574.45
1292.43	1568.18	1472.35	6995.64
1552.47	1553.27	1837.85	5717.06
1157.94	1459.39	1316.43	4658.83
1217.59	1673.29	1404.22	5484.18
1297.23	1658.25	1670.5	4456.2
1191.34	1447.61	1287.51	6308.83
1120.99	1901.02	1455.87	5556.66
1160.62	1750.46	1573.84	4912.11
1238.43	1760.46	1484.88	5120.91
1181.6	1611.06	1362.67	4702.99
1251.72	1604.58	1214.26	4643.22
1332.64	1705.16	1677.6	5760.42
1296.34	1537.35	1562.29	4444.58
1377.17	1755.54	1702.05	6370.26
1217.06	1768.26	1375.28	5636.5
1073.19	1593.24	1485.19	4234.79
1309.89	1542.2	1557.52	4963.14
1075.31	1466.29	1357.54	4875.51
1242.69	1496.14	1162.57	5202.19
1022.85	1505.46	904.4	5331.06
1356.2	1842.9	1909.51	4892.44
1208.3	1527.74	1493.03	5803.47
1278.11	1465.76	1475.39	4791.06
1388.48	1631.01	1718.7	5196.25
1491.18	1755.62	2179.07	9137.85
1243.24	1795.04	1816.28	8611.66
1300.31	1787.32	2191.52	8144.32
947.58	1737.11	1248.79	4835.56
919.53	1754.27	1227.37	6787.98
1466.05	1945.42	1854.36	7102.18
1050.14	2099.61	1141.97	4396.81
1191.13	1748.83	1870.53	6684.85
1203.2	1683.84	1454.64	7258.73
1280.02	1776.31	2079.38	8952.23
1191.21	2900.51	1696.73	1395.08
1306.48	1944.07	1626.31	7173.31
1205.65	2375.08	1688.08	9025.39
1530.17	2080.37	2160.6	12022.62
1170.06	1971.82	1838.87	9785.58
1445.49	1790.68	2159.54	9151.27
1340.48	1911.05	1650.55	8670.53
2232.03	2269.37	4249.95	15822.47
1360.62	1764.51	1595.25	4741.17
1296.77	1937.65	1690.72	9034.78
1301.88	1813.25	2473.9	6603.66
1598.92	1901.65	2506.61	7444.81
1261.37	2130.44	2050.89	10168.94
1355.98	2112.2	1826.38	7506.44
1427.39	1806.45	1484.16	11185.84
1895.36	2682.09	3256.02	16721.78
1339.93	2075.49	2000.43	8990.94
1104.0	1916.47	1176.93	7185.95
1172.82	2148.88	1761.02	7074.39
1936.98	2144.52	2967.54	11946.44
1445.41	1634.52	1722.23	9028.95
1449.94	2115.85	1771.86	6313.94
1266.74	2137.51	1802.67	7116.59
1345.37	1966.39	1830.54	9208.1
1489.0	2373.12	1985.14	11090.33
1275.73	1964.68	1947.75	11795.33
1356.92	1968.45	1496.64	9728.31
1323.26	1837.31	1677.04	8576.09
1362.67	1931.02	1662.96	7539.36
1293.95	1893.0	1448.66	7107.76
1314.12	1825.04	1666.09	5889.42
1398.66	2128.93	1849.38	6301.77
1329.71	2079.27	2151.91	14397.58
1452.86	2018.17	2231.04	7888.16
1319.95	2298.41	2031.19	10257.32
1303.9	2188.42	1796.44	11048.45
1482.88	2101.53	1895.16	10773.4
2177.34	2121.69	3362.52	13382.7
1420.86	2032.14	1700.08	9453.82
1411.45	2039.73	1449.87	10330.67
1218.98	2159.52	1994.55	6049.39
1593.39	2167.51	1987.73	8424.27
1432.17	1951.25	2165.97	7419.02
1360.21	1937.21	1987.3	6455.83
1302.43	2092.39	1696.82	10097.65
1333.47	1823.15	1743.98	7530.34
1290.98	2309.29	1968.79	7013.06
1313.13	1901.14	2158.3	7430.51
1357.58	2170.6	1934.98	10820.58
1281.83	1736.36	1339.66	11329.27
1288.55	1996.68	2006.76	7460.3
1326.57	1729.18	1739.98	8624.58
1819.18	3120.7	2584.15	2093.11
1482.84	2107.96	1616.45	6061.15
1274.29	1665.39	1556.67	8396.95
1592.82	1711.44	1642.42	7646.24
1275.79	1694.82	1490.69	9461.93
1219.23	1617.45	1584.74	6291.67
1296.75	2048.71	1958.44	11366.62
1288.91	1941.31	1524.76	9741.28
1145.49	1848.26	1517.35	7183.25
1185.14	1756.17	1428.19	7409.91
1001.69	1644.6	1255.69	7284.34
1391.68	1836.76	1624.53	5860.54
1251.71	1628.88	1676.95	5559.35
1334.51	1867.52	1398.67	8858.46
1460.92	1662.45	1487.7	7569.49
1456.71	2131.16	2125.96	15750.52
1148.77	1896.77	1668.07	7256.55
1246.34	1394.9	1247.22	7103.69
1337.99	1837.3	1816.59	8470.84
1290.45	1704.56	1623.98	7651.45
1300.18	1619.53	1599.2	6960.56
1138.88	1619.71	1479.27	8461.77
1317.88	1670.27	1509.11	5375.78
1178.65	1646.19	1444.91	7306.65
1257.9	1704.15	1539.62	6176.18
1305.23	1626.45	1364.58	9404.59
1669.16	2059.57	2641.44	9799.13
1483.04	1911.18	1882.91	7017.64
1582.17	1897.63	1969.86	8318.52
1538.63	3808.79	2382.33	2059.45
1578.41	2127.17	1870.4	8783.85
1651.03	2074.98	2088.71	10851.42
1511.79	1722.39	1859.31	6646.72
1404.51	1946.65	2390.09	11343.56
1578.15	1903.56	2195.41	10567.17
1782.49	2220.77	2317.57	10929.74
1519.55	2036.57	2381.99	12775.71
1663.22	1665.03	2170.51	6886.15
1646.02	1960.08	2034.49	9566.14
1563.65	2061.0	1960.59	10961.27
1335.3	1878.65	1622.52	8852.13
1596.27	2105.95	1868.25	15129.94
1626.32	2248.27	2027.21	10256.88
1491.78	1972.26	1686.53	13276.09
1633.56	1955.74	2480.86	12777.98
1426.13	1824.83	2050.68	7894.6
1747.79	2127.29	2088.15	10499.49
1589.39	2163.77	2376.18	9911.08
1977.14	2584.21	3390.01	14112.75
1759.91	2077.42	2443.95	15094.97
1493.14	2016.89	1842.18	10232.46
1577.28	1903.04	1932.66	10930.91
1510.42	1755.76	1858.27	7616.9
